index,true_class,pred_class,confidence,correct,votes
263,grayhole,injection,1.0,False,{'injection': 2.0}
264,normal,injection,1.0,False,{'injection': 2.0}
265,grayhole,injection,1.0,False,{'injection': 2.0}
266,high_StNum,poisoned,0.2857142857142857,False,"{'grayhole': 2.0, 'high': 2.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 2.0}"
267,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'masquerade': 1.0}"
268,grayhole,injection,1.0,False,{'injection': 2.0}
269,injection,grayhole,0.2857142857142857,False,"{'grayhole': 2.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
270,normal,injection,0.5,False,"{'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
271,injection,injection,0.3,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
272,injection,injection,0.5,True,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0}"
273,high_StNum,poisoned,0.3,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 3.0, 'random': 1.0}"
274,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'random': 1.0}"
275,grayhole,injection,1.0,False,{'injection': 2.0}
276,random_replay,injection,0.5,False,"{'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
277,high_StNum,injection,0.2727272727272727,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 3.0, 'random': 1.0}"
278,normal,injection,0.3333333333333333,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 2.0}"
279,high_StNum,poisoned,0.25,False,"{'grayhole': 2.0, 'high': 2.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 3.0}"
280,high_StNum,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
281,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'random': 1.0}"
282,grayhole,injection,1.0,False,{'injection': 2.0}
283,high_StNum,high,0.2222222222222222,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'poisoned': 2.0, 'random': 2.0}"
284,normal,injection,0.5,False,"{'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
285,random_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
286,normal,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'random': 1.0}"
287,grayhole,injection,1.0,False,{'injection': 2.0}
288,random_replay,injection,0.5,False,"{'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
289,high_StNum,poisoned,0.25,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 3.0}"
290,normal,injection,0.5,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
291,injection,injection,0.2727272727272727,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 2.0}"
292,normal,injection,0.5,False,"{'injection': 2.0, 'masquerade': 1.0, 'random': 1.0}"
293,grayhole,injection,1.0,False,{'injection': 2.0}
294,high_StNum,poisoned,0.26666666666666666,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 2.0}"
295,normal,injection,0.4,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
296,random_replay,injection,0.5,False,"{'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
297,normal,injection,0.6666666666666666,False,"{'grayhole': 1.0, 'injection': 2.0}"
298,grayhole,injection,1.0,False,{'injection': 2.0}
299,random_replay,injection,0.4,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
300,random_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
301,injection,injection,0.5,True,"{'grayhole': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
302,normal,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
303,injection,injection,0.5,True,"{'grayhole': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
304,random_replay,injection,0.2857142857142857,False,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
305,random_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
306,injection,injection,0.42857142857142855,True,"{'grayhole': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0}"
307,high_StNum,poisoned,0.2857142857142857,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 3.0, 'poisoned': 4.0, 'random': 2.0}"
308,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'masquerade': 1.0}"
309,grayhole,injection,1.0,False,{'injection': 2.0}
310,high_StNum,high,0.2222222222222222,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'poisoned': 2.0, 'random': 2.0}"
311,normal,injection,0.4,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
312,injection,injection,0.3,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
313,random_replay,injection,0.5,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
314,injection,injection,0.3,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
315,high_StNum,poisoned,0.36363636363636365,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 3.0, 'poisoned': 4.0, 'random': 1.0}"
316,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'masquerade': 1.0}"
317,grayhole,injection,1.0,False,{'injection': 2.0}
318,injection,injection,0.3,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
319,injection,injection,0.42857142857142855,True,"{'grayhole': 1.0, 'injection': 3.0, 'poisoned': 2.0, 'random': 1.0}"
320,normal,injection,0.5,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
321,high_StNum,high,0.25,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 2.0}"
322,high_StNum,injection,0.4,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 2.0}"
323,random_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
324,high_StNum,injection,0.2727272727272727,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 3.0, 'random': 1.0}"
325,normal,injection,0.5,False,"{'injection': 2.0, 'masquerade': 1.0, 'random': 1.0}"
326,grayhole,injection,1.0,False,{'injection': 2.0}
327,random_replay,injection,0.4,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
328,normal,injection,0.5,False,"{'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
329,high_StNum,poisoned,0.26666666666666666,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 2.0}"
330,random_replay,injection,0.5,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
331,high_StNum,poisoned,0.3333333333333333,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 1.0}"
332,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'random': 1.0}"
333,grayhole,injection,1.0,False,{'injection': 2.0}
334,high_StNum,poisoned,0.3,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 2.0}"
335,normal,injection,0.5,False,"{'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
336,injection,grayhole,0.25,False,"{'grayhole': 2.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 2.0}"
337,normal,injection,1.0,False,{'injection': 2.0}
338,grayhole,injection,1.0,False,{'injection': 2.0}
339,high_StNum,high,0.25,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 2.0}"
340,normal,injection,0.5,False,"{'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
341,injection,grayhole,0.2857142857142857,False,"{'grayhole': 2.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
342,high_StNum,poisoned,0.3076923076923077,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 2.0}"
343,random_replay,injection,0.5,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
344,injection,injection,0.5,True,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0}"
345,normal,injection,1.0,False,{'injection': 2.0}
346,grayhole,injection,1.0,False,{'injection': 2.0}
347,injection,injection,0.375,True,"{'grayhole': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
348,normal,injection,0.4,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
349,injection,injection,0.3,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
350,high_StNum,injection,0.3,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 3.0, 'poisoned': 3.0, 'random': 1.0}"
351,random_replay,injection,0.2857142857142857,False,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
352,normal,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'random': 1.0}"
353,grayhole,injection,1.0,False,{'injection': 2.0}
354,injection,injection,0.3333333333333333,True,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
355,high_StNum,poisoned,0.3333333333333333,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 1.0}"
356,normal,injection,0.4,False,"{'injection': 2.0, 'poisoned': 1.0, 'random': 2.0}"
357,normal,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'random': 1.0}"
358,grayhole,injection,1.0,False,{'injection': 2.0}
359,injection,injection,0.3,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
360,normal,injection,0.4,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
361,normal,injection,0.4,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
362,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
363,normal,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 2.0}"
364,high_StNum,poisoned,0.2727272727272727,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 3.0}"
365,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
366,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
367,normal,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 2.0}"
368,normal,injection,0.4,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
369,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
370,random_replay,injection,0.5,False,"{'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
371,high_StNum,high,0.25,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'poisoned': 2.0, 'random': 1.0}"
372,normal,injection,0.2857142857142857,False,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 2.0}"
373,high_StNum,high,0.25,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 2.0}"
374,injection,injection,0.5,True,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0}"
375,normal,injection,0.5,False,"{'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
376,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
377,injection,grayhole,0.2857142857142857,False,"{'grayhole': 2.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
378,normal,injection,0.5,False,"{'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
379,injection,injection,0.42857142857142855,True,"{'grayhole': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0}"
380,normal,injection,0.4,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
381,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
382,high_StNum,high,0.25,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 2.0}"
383,normal,injection,0.5,False,"{'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
384,normal,injection,0.4,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
385,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
386,injection,grayhole,0.2857142857142857,False,"{'grayhole': 2.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
387,normal,injection,0.5,False,"{'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
388,random_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
389,injection,injection,0.3333333333333333,True,"{'grayhole': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 2.0}"
390,injection,injection,0.6,True,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
391,normal,injection,0.5,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
392,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
393,injection,injection,0.42857142857142855,True,"{'grayhole': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
394,random_replay,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
395,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
396,injection,injection,0.5,True,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0}"
397,random_replay,injection,0.5,False,"{'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
398,random_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
399,normal,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0}"
400,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
401,random_replay,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 2.0}"
402,random_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
403,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
404,high_StNum,poisoned,0.3333333333333333,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 1.0}"
405,injection,injection,0.2857142857142857,True,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 2.0}"
406,random_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
407,normal,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0}"
408,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
409,normal,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 2.0}"
410,random_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
411,high_StNum,high,0.25,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 2.0}"
412,high_StNum,injection,0.5,False,"{'injection': 2.0, 'poisoned': 2.0}"
413,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
414,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
415,injection,injection,0.6,True,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
416,random_replay,injection,0.2857142857142857,False,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
417,injection,injection,0.42857142857142855,True,"{'grayhole': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0}"
418,injection,injection,0.6666666666666666,True,"{'injection': 2.0, 'masquerade': 1.0}"
419,normal,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
420,injection,injection,0.5,True,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0}"
421,high_StNum,poisoned,0.3076923076923077,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 2.0}"
422,injection,grayhole,0.25,False,"{'grayhole': 2.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 2.0}"
423,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
424,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
425,random_replay,injection,0.5,False,"{'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
426,injection,injection,0.5,True,"{'grayhole': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
427,normal,injection,0.25,False,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 2.0}"
428,random_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
429,high_StNum,poisoned,0.3,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 2.0}"
430,random_replay,injection,0.5,False,"{'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
431,normal,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0}"
432,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
433,injection,injection,0.3,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
434,high_StNum,poisoned,0.3,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 3.0, 'random': 1.0}"
435,high_StNum,high,0.2222222222222222,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'poisoned': 2.0, 'random': 2.0}"
436,injection,injection,0.6,True,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
437,normal,injection,0.2857142857142857,False,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
438,high_StNum,high,0.23076923076923078,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 3.0}"
439,injection,injection,0.42857142857142855,True,"{'grayhole': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0}"
440,injection,injection,0.5,True,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0}"
441,normal,injection,0.5,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
442,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
443,injection,injection,0.3,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
444,high_StNum,poisoned,0.3333333333333333,False,"{'high': 2.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 3.0, 'random': 1.0}"
445,normal,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 2.0}"
446,random_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
447,high_StNum,high,0.25,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'poisoned': 2.0, 'random': 1.0}"
448,normal,injection,0.5,False,"{'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
449,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
450,normal,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 2.0}"
451,high_StNum,poisoned,0.3076923076923077,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 2.0}"
452,high_StNum,injection,0.2857142857142857,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
453,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
454,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
455,high_StNum,poisoned,0.3333333333333333,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 1.0}"
456,injection,injection,0.5,True,"{'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
457,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
458,random_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
459,injection,grayhole,0.25,False,"{'grayhole': 2.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 2.0}"
460,random_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
